chr	bin	arm	pos	value	disease	change
chr13	chr4:30000000-35000000	13q	37500000	0.0090909090909091	Prostate	Gain
chr13	chr4:25000000-30000000	13q	42500000	-0.053763440860215075	Bladder	Loss
chr13	chr4:25000000-30000000	13q	42500000	0.08602150537634412	Bladder	Gain
chr13	chr4:25000000-30000000	13q	42500000	-0.05747126436781607	RCC	Loss
chr13	chr4:25000000-30000000	13q	42500000	0.022988505747126457	RCC	Gain
chr13	chr4:25000000-30000000	13q	42500000	-0.1272727272727273	Prostate	Loss
chr13	chr4:25000000-30000000	13q	42500000	0.0090909090909091	Prostate	Gain
chr13	chr4:20000000-25000000	13q	47500000	-0.06451612903225809	Bladder	Loss
chr13	chr4:20000000-25000000	13q	47500000	0.05376344086021509	Bladder	Gain
chr13	chr4:20000000-25000000	13q	47500000	-0.05747126436781607	RCC	Loss
chr13	chr4:20000000-25000000	13q	47500000	0.022988505747126457	RCC	Gain
chr13	chr4:20000000-25000000	13q	47500000	-0.16363636363636366	Prostate	Loss
chr13	chr4:20000000-25000000	13q	47500000	0	Prostate	Gain
chr13	chr4:15000000-20000000	13q	52500000	-0.07526881720430109	Bladder	Loss
chr13	chr4:15000000-20000000	13q	52500000	0.07526881720430109	Bladder	Gain
chr13	chr4:15000000-20000000	13q	52500000	-0.05747126436781607	RCC	Loss
chr13	chr4:15000000-20000000	13q	52500000	0.022988505747126457	RCC	Gain
chr13	chr4:15000000-20000000	13q	52500000	-0.15454545454545457	Prostate	Loss
chr13	chr4:15000000-20000000	13q	52500000	0	Prostate	Gain
chr13	chr4:10000000-15000000	13q	62500000	-0.05376344086021507	Bladder	Loss
chr13	chr4:10000000-15000000	13q	62500000	0.11827956989247315	Bladder	Gain
chr13	chr4:10000000-15000000	13q	62500000	-0.05747126436781607	RCC	Loss
chr13	chr4:10000000-15000000	13q	62500000	0.03448275862068966	RCC	Gain
chr13	chr4:10000000-15000000	13q	62500000	-0.15454545454545457	Prostate	Loss
chr13	chr4:10000000-15000000	13q	62500000	0	Prostate	Gain
chr13	chr3:145000000-150000000	13q	67500000	-0.06451612903225809	Bladder	Loss
chr13	chr3:145000000-150000000	13q	67500000	0.12903225806451613	Bladder	Gain
chr13	chr3:145000000-150000000	13q	67500000	-0.04597701149425292	RCC	Loss
chr13	chr3:145000000-150000000	13q	67500000	0.022988505747126457	RCC	Gain
chr13	chr3:145000000-150000000	13q	67500000	-0.13636363636363638	Prostate	Loss
chr13	chr3:145000000-150000000	13q	67500000	0	Prostate	Gain
chr13	chr3:140000000-145000000	13q	72500000	-0.06451612903225809	Bladder	Loss
chr13	chr3:140000000-145000000	13q	72500000	0.16129032258064516	Bladder	Gain
chr13	chr3:140000000-145000000	13q	72500000	-0.04597701149425292	RCC	Loss
chr13	chr3:140000000-145000000	13q	72500000	0.03448275862068966	RCC	Gain
chr13	chr3:140000000-145000000	13q	72500000	-0.12727272727272732	Prostate	Loss
chr13	chr3:140000000-145000000	13q	72500000	0	Prostate	Gain
chr13	chr3:125000000-130000000	13q	77500000	-0.053763440860215075	Bladder	Loss
chr13	chr3:125000000-130000000	13q	77500000	0.17204301075268813	Bladder	Gain
chr13	chr3:125000000-130000000	13q	77500000	-0.04597701149425292	RCC	Loss
chr13	chr3:125000000-130000000	13q	77500000	0.03448275862068966	RCC	Gain
chr13	chr3:125000000-130000000	13q	77500000	-0.11818181818181818	Prostate	Loss
chr13	chr3:125000000-130000000	13q	77500000	0	Prostate	Gain
chr13	chr3:115000000-120000000	13q	82500000	-0.06451612903225809	Bladder	Loss
chr13	chr3:115000000-120000000	13q	82500000	0.17204301075268813	Bladder	Gain
chr13	chr3:115000000-120000000	13q	82500000	-0.04597701149425292	RCC	Loss
chr13	chr3:115000000-120000000	13q	82500000	0.03448275862068966	RCC	Gain
chr13	chr3:115000000-120000000	13q	82500000	-0.09090909090909091	Prostate	Loss
chr13	chr3:115000000-120000000	13q	82500000	0	Prostate	Gain
chr13	chr3:70000000-75000000	13q	87500000	-0.03225806451612905	Bladder	Loss
chr13	chr3:70000000-75000000	13q	87500000	0.16129032258064518	Bladder	Gain
chr13	chr3:70000000-75000000	13q	87500000	-0.04597701149425292	RCC	Loss
chr13	chr3:70000000-75000000	13q	87500000	0.03448275862068966	RCC	Gain
chr13	chr3:70000000-75000000	13q	87500000	-0.08181818181818183	Prostate	Loss
chr13	chr3:70000000-75000000	13q	87500000	0	Prostate	Gain
chr13	chr3:60000000-65000000	13q	92500000	-0.03225806451612905	Bladder	Loss
chr13	chr3:60000000-65000000	13q	92500000	0.17204301075268813	Bladder	Gain
chr13	chr3:60000000-65000000	13q	92500000	-0.04597701149425292	RCC	Loss
chr13	chr3:60000000-65000000	13q	92500000	0.03448275862068966	RCC	Gain
chr13	chr3:60000000-65000000	13q	92500000	-0.09090909090909093	Prostate	Loss
chr13	chr3:60000000-65000000	13q	92500000	0	Prostate	Gain
chr13	chr3:30000000-35000000	13q	97500000	-0.043010752688172046	Bladder	Loss
chr13	chr3:30000000-35000000	13q	97500000	0.18279569892473116	Bladder	Gain
chr13	chr3:30000000-35000000	13q	97500000	-0.03448275862068964	RCC	Loss
chr13	chr3:30000000-35000000	13q	97500000	0.022988505747126457	RCC	Gain
chr13	chr3:30000000-35000000	13q	97500000	-0.06363636363636363	Prostate	Loss
chr13	chr3:30000000-35000000	13q	97500000	0	Prostate	Gain
chr13	chr3:5000000-10000000	13q	102500000	-0.04301075268817205	Bladder	Loss
chr13	chr3:5000000-10000000	13q	102500000	0.17204301075268816	Bladder	Gain
chr13	chr3:5000000-10000000	13q	102500000	-0.03448275862068964	RCC	Loss
chr13	chr3:5000000-10000000	13q	102500000	0.022988505747126457	RCC	Gain
chr13	chr3:5000000-10000000	13q	102500000	-0.036363636363636355	Prostate	Loss
chr13	chr3:5000000-10000000	13q	102500000	0	Prostate	Gain
chr14	chr2:220000000-225000000	14q	62500000	-0.15053763440860216	Bladder	Loss
chr14	chr2:220000000-225000000	14q	62500000	0.021505376344086034	Bladder	Gain
chr14	chr2:220000000-225000000	14q	62500000	-0.16091954022988503	RCC	Loss
chr14	chr2:220000000-225000000	14q	62500000	0.022988505747126457	RCC	Gain
chr14	chr2:220000000-225000000	14q	62500000	-0.0090909090909091	Prostate	Loss
chr14	chr2:220000000-225000000	14q	62500000	0.018181818181818177	Prostate	Gain
chr14	chr2:215000000-220000000	14q	67500000	-0.15053763440860216	Bladder	Loss
chr14	chr2:215000000-220000000	14q	67500000	0.03225806451612905	Bladder	Gain
chr14	chr2:215000000-220000000	14q	67500000	-0.16091954022988503	RCC	Loss
chr14	chr2:215000000-220000000	14q	67500000	0.022988505747126457	RCC	Gain
chr14	chr2:215000000-220000000	14q	67500000	-0.0090909090909091	Prostate	Loss
chr14	chr2:215000000-220000000	14q	67500000	0.018181818181818177	Prostate	Gain
chr14	chr2:210000000-215000000	14q	77500000	-0.17204301075268816	Bladder	Loss
chr14	chr2:210000000-215000000	14q	77500000	0.03225806451612905	Bladder	Gain
chr14	chr2:210000000-215000000	14q	77500000	-0.1954022988505747	RCC	Loss
chr14	chr2:210000000-215000000	14q	77500000	0.022988505747126457	RCC	Gain
chr14	chr2:210000000-215000000	14q	77500000	-0.018181818181818195	Prostate	Loss
chr14	chr2:210000000-215000000	14q	77500000	0.018181818181818177	Prostate	Gain
chr14	chr2:205000000-210000000	14q	82500000	-0.16129032258064516	Bladder	Loss
chr14	chr2:205000000-210000000	14q	82500000	0.053763440860215096	Bladder	Gain
chr14	chr2:205000000-210000000	14q	82500000	-0.1839080459770115	RCC	Loss
chr14	chr2:205000000-210000000	14q	82500000	0.022988505747126457	RCC	Gain
chr14	chr2:205000000-210000000	14q	82500000	-0.018181818181818195	Prostate	Loss
chr14	chr2:205000000-210000000	14q	82500000	0.018181818181818177	Prostate	Gain
chr14	chr2:200000000-205000000	14q	92500000	-0.17204301075268813	Bladder	Loss
chr14	chr2:200000000-205000000	14q	92500000	0.03225806451612905	Bladder	Gain
chr14	chr2:200000000-205000000	14q	92500000	-0.1839080459770115	RCC	Loss
chr14	chr2:200000000-205000000	14q	92500000	0.022988505747126457	RCC	Gain
chr14	chr2:200000000-205000000	14q	92500000	-0.045454545454545484	Prostate	Loss
chr14	chr2:200000000-205000000	14q	92500000	0.018181818181818177	Prostate	Gain
chr14	chr2:195000000-200000000	14q	97500000	-0.2043010752688172	Bladder	Loss
chr14	chr2:195000000-200000000	14q	97500000	0.03225806451612905	Bladder	Gain
chr14	chr2:195000000-200000000	14q	97500000	-0.1954022988505747	RCC	Loss
chr14	chr2:195000000-200000000	14q	97500000	0.022988505747126457	RCC	Gain
chr14	chr2:195000000-200000000	14q	97500000	-0.036363636363636355	Prostate	Loss
chr14	chr2:195000000-200000000	14q	97500000	0.018181818181818177	Prostate	Gain
chr15	chr2:190000000-195000000	15q	37500000	-0.11827956989247315	Bladder	Loss
chr15	chr2:190000000-195000000	15q	37500000	0.032258064516129045	Bladder	Gain
chr15	chr2:190000000-195000000	15q	37500000	-0.022988505747126457	RCC	Loss
chr15	chr2:190000000-195000000	15q	37500000	0.03448275862068967	RCC	Gain
chr15	chr2:190000000-195000000	15q	37500000	-0.036363636363636355	Prostate	Loss
chr15	chr2:190000000-195000000	15q	37500000	0.0090909090909091	Prostate	Gain
chr15	chr2:185000000-190000000	15q	42500000	-0.10752688172043015	Bladder	Loss
chr15	chr2:185000000-190000000	15q	42500000	0.02150537634408603	Bladder	Gain
chr15	chr2:185000000-190000000	15q	42500000	-0.022988505747126457	RCC	Loss
chr15	chr2:185000000-190000000	15q	42500000	0.03448275862068967	RCC	Gain
chr15	chr2:185000000-190000000	15q	42500000	-0.05454545454545454	Prostate	Loss
chr15	chr2:185000000-190000000	15q	42500000	0.0090909090909091	Prostate	Gain
chr15	chr2:175000000-180000000	15q	47500000	-0.08602150537634408	Bladder	Loss
chr15	chr2:175000000-180000000	15q	47500000	0.03225806451612905	Bladder	Gain
chr15	chr2:175000000-180000000	15q	47500000	-0.022988505747126457	RCC	Loss
chr15	chr2:175000000-180000000	15q	47500000	0.03448275862068967	RCC	Gain
chr15	chr2:175000000-180000000	15q	47500000	-0.027272727272727285	Prostate	Loss
chr15	chr2:175000000-180000000	15q	47500000	0	Prostate	Gain
chr15	chr2:170000000-175000000	15q	62500000	-0.08602150537634408	Bladder	Loss
chr15	chr2:170000000-175000000	15q	62500000	0.04301075268817205	Bladder	Gain
chr15	chr2:170000000-175000000	15q	62500000	-0.022988505747126457	RCC	Loss
chr15	chr2:170000000-175000000	15q	62500000	0.03448275862068967	RCC	Gain
chr15	chr2:170000000-175000000	15q	62500000	-0.01818181818181819	Prostate	Loss
chr15	chr2:170000000-175000000	15q	62500000	0.0090909090909091	Prostate	Gain
chr15	chr2:165000000-170000000	15q	67500000	-0.12903225806451615	Bladder	Loss
chr15	chr2:165000000-170000000	15q	67500000	0.03225806451612905	Bladder	Gain
chr15	chr2:165000000-170000000	15q	67500000	-0.022988505747126457	RCC	Loss
chr15	chr2:165000000-170000000	15q	67500000	0.03448275862068967	RCC	Gain
chr15	chr2:165000000-170000000	15q	67500000	-0.01818181818181819	Prostate	Loss
chr15	chr2:165000000-170000000	15q	67500000	0	Prostate	Gain
chr15	chr2:155000000-160000000	15q	87500000	-0.11827956989247318	Bladder	Loss
chr15	chr2:155000000-160000000	15q	87500000	0.03225806451612905	Bladder	Gain
chr15	chr2:155000000-160000000	15q	87500000	-0.022988505747126457	RCC	Loss
chr15	chr2:155000000-160000000	15q	87500000	0.03448275862068967	RCC	Gain
chr15	chr2:155000000-160000000	15q	87500000	-0.02727272727272729	Prostate	Loss
chr15	chr2:155000000-160000000	15q	87500000	0	Prostate	Gain
chr15	chr2:150000000-155000000	15q	92500000	-0.10752688172043016	Bladder	Loss
chr15	chr2:150000000-155000000	15q	92500000	0.03225806451612905	Bladder	Gain
chr15	chr2:150000000-155000000	15q	92500000	-0.022988505747126457	RCC	Loss
chr15	chr2:150000000-155000000	15q	92500000	0.03448275862068967	RCC	Gain
chr15	chr2:150000000-155000000	15q	92500000	-0.02727272727272729	Prostate	Loss
chr15	chr2:150000000-155000000	15q	92500000	0	Prostate	Gain
chr15	chr2:140000000-145000000	15q	97500000	-0.11827956989247318	Bladder	Loss
chr15	chr2:140000000-145000000	15q	97500000	0.03225806451612905	Bladder	Gain
chr15	chr2:140000000-145000000	15q	97500000	-0.022988505747126457	RCC	Loss
chr15	chr2:140000000-145000000	15q	97500000	0.03448275862068967	RCC	Gain
chr15	chr2:140000000-145000000	15q	97500000	-0.02727272727272729	Prostate	Loss
chr15	chr2:140000000-145000000	15q	97500000	0	Prostate	Gain
chr16	chr2:135000000-140000000	16p	2500000	-0.16129032258064516	Bladder	Loss
chr16	chr2:135000000-140000000	16p	2500000	0.02150537634408603	Bladder	Gain
chr16	chr2:135000000-140000000	16p	2500000	-0	RCC	Loss
chr16	chr2:135000000-140000000	16p	2500000	0.13793103448275862	RCC	Gain
chr16	chr2:135000000-140000000	16p	2500000	-0	Prostate	Loss
chr16	chr2:135000000-140000000	16p	2500000	0.018181818181818177	Prostate	Gain
chr16	chr2:125000000-130000000	16p	7500000	-0.09677419354838712	Bladder	Loss
chr16	chr2:125000000-130000000	16p	7500000	0.010752688172043017	Bladder	Gain
chr16	chr2:125000000-130000000	16p	7500000	-0	RCC	Loss
chr16	chr2:125000000-130000000	16p	7500000	0.13793103448275862	RCC	Gain
chr16	chr2:125000000-130000000	16p	7500000	-0	Prostate	Loss
chr16	chr2:125000000-130000000	16p	7500000	0.02727272727272728	Prostate	Gain
chr16	chr2:120000000-125000000	16p	12500000	-0.10752688172043015	Bladder	Loss
chr16	chr2:120000000-125000000	16p	12500000	0.0645161290322581	Bladder	Gain
chr16	chr2:120000000-125000000	16p	12500000	-0	RCC	Loss
chr16	chr2:120000000-125000000	16p	12500000	0.13793103448275862	RCC	Gain
chr16	chr2:120000000-125000000	16p	12500000	-0	Prostate	Loss
chr16	chr2:120000000-125000000	16p	12500000	0.02727272727272728	Prostate	Gain
chr16	chr2:115000000-120000000	16p	17500000	-0.09677419354838714	Bladder	Loss
chr16	chr2:115000000-120000000	16p	17500000	0.0645161290322581	Bladder	Gain
chr16	chr2:115000000-120000000	16p	17500000	-0	RCC	Loss
chr16	chr2:115000000-120000000	16p	17500000	0.12643678160919541	RCC	Gain
chr16	chr2:115000000-120000000	16p	17500000	-0	Prostate	Loss
chr16	chr2:115000000-120000000	16p	17500000	0.036363636363636355	Prostate	Gain
chr16	chr2:100000000-105000000	16p	22500000	-0.03225806451612905	Bladder	Loss
chr16	chr2:100000000-105000000	16p	22500000	0.04301075268817205	Bladder	Gain
chr16	chr2:100000000-105000000	16p	22500000	-0	RCC	Loss
chr16	chr2:100000000-105000000	16p	22500000	0.13793103448275862	RCC	Gain
chr16	chr2:100000000-105000000	16p	22500000	-0.009090909090909101	Prostate	Loss
chr16	chr2:100000000-105000000	16p	22500000	0.02727272727272728	Prostate	Gain
chr16	chr2:80000000-85000000	16q	52500000	-0.11827956989247312	Bladder	Loss
chr16	chr2:80000000-85000000	16q	52500000	0.05376344086021507	Bladder	Gain
chr16	chr2:80000000-85000000	16q	52500000	-0	RCC	Loss
chr16	chr2:80000000-85000000	16q	52500000	0.12643678160919541	RCC	Gain
chr16	chr2:80000000-85000000	16q	52500000	-0.09090909090909091	Prostate	Loss
chr16	chr2:80000000-85000000	16q	52500000	0.0090909090909091	Prostate	Gain
chr16	chr2:75000000-80000000	16q	57500000	-0.12903225806451615	Bladder	Loss
chr16	chr2:75000000-80000000	16q	57500000	0.043010752688172046	Bladder	Gain
chr16	chr2:75000000-80000000	16q	57500000	-0	RCC	Loss
chr16	chr2:75000000-80000000	16q	57500000	0.12643678160919541	RCC	Gain
chr16	chr2:75000000-80000000	16q	57500000	-0.08181818181818183	Prostate	Loss
chr16	chr2:75000000-80000000	16q	57500000	0.0090909090909091	Prostate	Gain
chr16	chr2:70000000-75000000	16q	62500000	-0.11827956989247314	Bladder	Loss
chr16	chr2:70000000-75000000	16q	62500000	0.06451612903225809	Bladder	Gain
chr16	chr2:70000000-75000000	16q	62500000	-0	RCC	Loss
chr16	chr2:70000000-75000000	16q	62500000	0.12643678160919541	RCC	Gain
chr16	chr2:70000000-75000000	16q	62500000	-0.08181818181818183	Prostate	Loss
chr16	chr2:70000000-75000000	16q	62500000	0.0090909090909091	Prostate	Gain
chr16	chr2:65000000-70000000	16q	67500000	-0.09677419354838711	Bladder	Loss
chr16	chr2:65000000-70000000	16q	67500000	0.06451612903225808	Bladder	Gain
chr16	chr2:65000000-70000000	16q	67500000	-0	RCC	Loss
chr16	chr2:65000000-70000000	16q	67500000	0.12643678160919541	RCC	Gain
chr16	chr2:65000000-70000000	16q	67500000	-0.09090909090909091	Prostate	Loss
chr16	chr2:65000000-70000000	16q	67500000	0.0090909090909091	Prostate	Gain
chr16	chr2:55000000-60000000	16q	72500000	-0.10752688172043012	Bladder	Loss
chr16	chr2:55000000-60000000	16q	72500000	0.07526881720430109	Bladder	Gain
chr16	chr2:55000000-60000000	16q	72500000	-0	RCC	Loss
chr16	chr2:55000000-60000000	16q	72500000	0.11494252873563217	RCC	Gain
chr16	chr2:55000000-60000000	16q	72500000	-0.1181818181818182	Prostate	Loss
chr16	chr2:55000000-60000000	16q	72500000	0.0090909090909091	Prostate	Gain
chr16	chr2:50000000-55000000	16q	77500000	-0.11827956989247317	Bladder	Loss
chr16	chr2:50000000-55000000	16q	77500000	0.053763440860215075	Bladder	Gain
chr16	chr2:50000000-55000000	16q	77500000	-0	RCC	Loss
chr16	chr2:50000000-55000000	16q	77500000	0.12643678160919541	RCC	Gain
chr16	chr2:50000000-55000000	16q	77500000	-0.14545454545454542	Prostate	Loss
chr16	chr2:50000000-55000000	16q	77500000	0	Prostate	Gain
chr16	chr2:40000000-45000000	16q	82500000	-0.11827956989247315	Bladder	Loss
chr16	chr2:40000000-45000000	16q	82500000	0.07526881720430109	Bladder	Gain
chr16	chr2:40000000-45000000	16q	82500000	-0	RCC	Loss
chr16	chr2:40000000-45000000	16q	82500000	0.11494252873563217	RCC	Gain
chr16	chr2:40000000-45000000	16q	82500000	-0.17272727272727267	Prostate	Loss
chr16	chr2:40000000-45000000	16q	82500000	0	Prostate	Gain
chr16	chr2:25000000-30000000	16q	87500000	-0.10752688172043014	Bladder	Loss
chr16	chr2:25000000-30000000	16q	87500000	0.05376344086021509	Bladder	Gain
chr16	chr2:25000000-30000000	16q	87500000	-0	RCC	Loss
chr16	chr2:25000000-30000000	16q	87500000	0.11494252873563217	RCC	Gain
chr16	chr2:25000000-30000000	16q	87500000	-0.16363636363636366	Prostate	Loss
chr16	chr2:25000000-30000000	16q	87500000	0	Prostate	Gain
chr17	chr2:15000000-20000000	17p	7500000	-0.2795698924731184	Bladder	Loss
chr17	chr2:15000000-20000000	17p	7500000	0	Bladder	Gain
chr17	chr2:15000000-20000000	17p	7500000	-0.022988505747126454	RCC	Loss
chr17	chr2:15000000-20000000	17p	7500000	0.011494252873563229	RCC	Gain
chr17	chr2:15000000-20000000	17p	7500000	-0.10909090909090907	Prostate	Loss
chr17	chr2:15000000-20000000	17p	7500000	0	Prostate	Gain
chr17	chr2:5000000-10000000	17p	12500000	-0.2795698924731185	Bladder	Loss
chr17	chr2:5000000-10000000	17p	12500000	0.010752688172043019	Bladder	Gain
chr17	chr2:5000000-10000000	17p	12500000	-0.011494252873563229	RCC	Loss
chr17	chr2:5000000-10000000	17p	12500000	0.011494252873563229	RCC	Gain
chr17	chr2:5000000-10000000	17p	12500000	-0.10909090909090907	Prostate	Loss
chr17	chr2:5000000-10000000	17p	12500000	0	Prostate	Gain
chr17	chr1:240000000-245000000	17q	32500000	-0.010752688172043017	Bladder	Loss
chr17	chr1:240000000-245000000	17q	32500000	0.10752688172043011	Bladder	Gain
chr17	chr1:240000000-245000000	17q	32500000	-0.011494252873563229	RCC	Loss
chr17	chr1:240000000-245000000	17q	32500000	0.011494252873563229	RCC	Gain
chr17	chr1:240000000-245000000	17q	32500000	-0.018181818181818177	Prostate	Loss
chr17	chr1:240000000-245000000	17q	32500000	0	Prostate	Gain
chr17	chr1:230000000-235000000	17q	37500000	-0.010752688172043017	Bladder	Loss
chr17	chr1:230000000-235000000	17q	37500000	0.10752688172043011	Bladder	Gain
chr17	chr1:230000000-235000000	17q	37500000	-0.011494252873563229	RCC	Loss
chr17	chr1:230000000-235000000	17q	37500000	0.011494252873563229	RCC	Gain
chr17	chr1:230000000-235000000	17q	37500000	-0.009090909090909115	Prostate	Loss
chr17	chr1:230000000-235000000	17q	37500000	0	Prostate	Gain
chr17	chr1:225000000-230000000	17q	57500000	-0.043010752688172046	Bladder	Loss
chr17	chr1:225000000-230000000	17q	57500000	0.19354838709677416	Bladder	Gain
chr17	chr1:225000000-230000000	17q	57500000	-0.011494252873563229	RCC	Loss
chr17	chr1:225000000-230000000	17q	57500000	0.022988505747126454	RCC	Gain
chr17	chr1:225000000-230000000	17q	57500000	-0.0090909090909091	Prostate	Loss
chr17	chr1:225000000-230000000	17q	57500000	0.027272727272727275	Prostate	Gain
chr17	chr1:215000000-220000000	17q	62500000	-0.03225806451612905	Bladder	Loss
chr17	chr1:215000000-220000000	17q	62500000	0.19354838709677416	Bladder	Gain
chr17	chr1:215000000-220000000	17q	62500000	-0.011494252873563229	RCC	Loss
chr17	chr1:215000000-220000000	17q	62500000	0.03448275862068966	RCC	Gain
chr17	chr1:215000000-220000000	17q	62500000	-0	Prostate	Loss
chr17	chr1:215000000-220000000	17q	62500000	0.027272727272727275	Prostate	Gain
chr17	chr1:210000000-215000000	17q	67500000	-0.02150537634408603	Bladder	Loss
chr17	chr1:210000000-215000000	17q	67500000	0.19354838709677416	Bladder	Gain
chr17	chr1:210000000-215000000	17q	67500000	-0.011494252873563229	RCC	Loss
chr17	chr1:210000000-215000000	17q	67500000	0.03448275862068966	RCC	Gain
chr17	chr1:210000000-215000000	17q	67500000	-0	Prostate	Loss
chr17	chr1:210000000-215000000	17q	67500000	0.027272727272727275	Prostate	Gain
chr17	chr1:205000000-210000000	17q	72500000	-0.02150537634408603	Bladder	Loss
chr17	chr1:205000000-210000000	17q	72500000	0.18279569892473116	Bladder	Gain
chr17	chr1:205000000-210000000	17q	72500000	-0.011494252873563229	RCC	Loss
chr17	chr1:205000000-210000000	17q	72500000	0.03448275862068966	RCC	Gain
chr17	chr1:205000000-210000000	17q	72500000	-0.0090909090909091	Prostate	Loss
chr17	chr1:205000000-210000000	17q	72500000	0.027272727272727275	Prostate	Gain
chr17	chr1:200000000-205000000	17q	77500000	-0.02150537634408603	Bladder	Loss
chr17	chr1:200000000-205000000	17q	77500000	0.19354838709677416	Bladder	Gain
chr17	chr1:200000000-205000000	17q	77500000	-0.011494252873563229	RCC	Loss
chr17	chr1:200000000-205000000	17q	77500000	0.03448275862068966	RCC	Gain
chr17	chr1:200000000-205000000	17q	77500000	-0.0090909090909091	Prostate	Loss
chr17	chr1:200000000-205000000	17q	77500000	0.01818181818181818	Prostate	Gain
chr17	chr1:195000000-200000000	17q	81628720.5	-0.03225806451612905	Bladder	Loss
chr17	chr1:195000000-200000000	17q	81628720.5	0.18279569892473113	Bladder	Gain
chr17	chr1:195000000-200000000	17q	81628720.5	-0.011494252873563229	RCC	Loss
chr17	chr1:195000000-200000000	17q	81628720.5	0.03448275862068966	RCC	Gain
chr17	chr1:195000000-200000000	17q	81628720.5	-0.0090909090909091	Prostate	Loss
chr17	chr1:195000000-200000000	17q	81628720.5	0.01818181818181818	Prostate	Gain
chr18	chr1:190000000-195000000	18p	7500000	-0.1182795698924732	Bladder	Loss
chr18	chr1:190000000-195000000	18p	7500000	0.1075268817204301	Bladder	Gain
chr18	chr1:190000000-195000000	18p	7500000	-0.05747126436781608	RCC	Loss
chr18	chr1:190000000-195000000	18p	7500000	0.06896551724137931	RCC	Gain
chr18	chr1:190000000-195000000	18p	7500000	-0.05454545454545453	Prostate	Loss
chr18	chr1:190000000-195000000	18p	7500000	0.036363636363636355	Prostate	Gain
chr18	chr1:185000000-190000000	18p	12500000	-0.0860215053763441	Bladder	Loss
chr18	chr1:185000000-190000000	18p	12500000	0.0645161290322581	Bladder	Gain
chr18	chr1:185000000-190000000	18p	12500000	-0.05747126436781608	RCC	Loss
chr18	chr1:185000000-190000000	18p	12500000	0.05747126436781608	RCC	Gain
chr18	chr1:185000000-190000000	18p	12500000	-0.03636363636363636	Prostate	Loss
chr18	chr1:185000000-190000000	18p	12500000	0.04545454545454547	Prostate	Gain
chr18	chr1:180000000-185000000	18q	27500000	-0.17204301075268816	Bladder	Loss
chr18	chr1:180000000-185000000	18q	27500000	0	Bladder	Gain
chr18	chr1:180000000-185000000	18q	27500000	-0.05747126436781608	RCC	Loss
chr18	chr1:180000000-185000000	18q	27500000	0.06896551724137931	RCC	Gain
chr18	chr1:180000000-185000000	18q	27500000	-0.07272727272727271	Prostate	Loss
chr18	chr1:180000000-185000000	18q	27500000	0.00909090909090909	Prostate	Gain
chr18	chr1:175000000-180000000	18q	32500000	-0.16129032258064516	Bladder	Loss
chr18	chr1:175000000-180000000	18q	32500000	0.010752688172043017	Bladder	Gain
chr18	chr1:175000000-180000000	18q	32500000	-0.05747126436781608	RCC	Loss
chr18	chr1:175000000-180000000	18q	32500000	0.06896551724137931	RCC	Gain
chr18	chr1:175000000-180000000	18q	32500000	-0.08181818181818185	Prostate	Loss
chr18	chr1:175000000-180000000	18q	32500000	0.00909090909090909	Prostate	Gain
chr18	chr1:170000000-175000000	18q	37500000	-0.18279569892473116	Bladder	Loss
chr18	chr1:170000000-175000000	18q	37500000	0.02150537634408603	Bladder	Gain
chr18	chr1:170000000-175000000	18q	37500000	-0.05747126436781608	RCC	Loss
chr18	chr1:170000000-175000000	18q	37500000	0.06896551724137931	RCC	Gain
chr18	chr1:170000000-175000000	18q	37500000	-0.0909090909090909	Prostate	Loss
chr18	chr1:170000000-175000000	18q	37500000	0.00909090909090909	Prostate	Gain
chr18	chr1:155000000-160000000	18q	42500000	-0.21505376344086022	Bladder	Loss
chr18	chr1:155000000-160000000	18q	42500000	0.010752688172043017	Bladder	Gain
chr18	chr1:155000000-160000000	18q	42500000	-0.05747126436781608	RCC	Loss
chr18	chr1:155000000-160000000	18q	42500000	0.06896551724137931	RCC	Gain
chr18	chr1:155000000-160000000	18q	42500000	-0.1	Prostate	Loss
chr18	chr1:155000000-160000000	18q	42500000	0.00909090909090909	Prostate	Gain
chr18	chr1:150000000-155000000	18q	57500000	-0.23655913978494625	Bladder	Loss
chr18	chr1:150000000-155000000	18q	57500000	0	Bladder	Gain
chr18	chr1:150000000-155000000	18q	57500000	-0.05747126436781608	RCC	Loss
chr18	chr1:150000000-155000000	18q	57500000	0.06896551724137931	RCC	Gain
chr18	chr1:150000000-155000000	18q	57500000	-0.0909090909090909	Prostate	Loss
chr18	chr1:150000000-155000000	18q	57500000	0.00909090909090909	Prostate	Gain
chr18	chr1:145000000-150000000	18q	62500000	-0.21505376344086022	Bladder	Loss
chr18	chr1:145000000-150000000	18q	62500000	0	Bladder	Gain
chr18	chr1:145000000-150000000	18q	62500000	-0.05747126436781608	RCC	Loss
chr18	chr1:145000000-150000000	18q	62500000	0.06896551724137931	RCC	Gain
chr18	chr1:145000000-150000000	18q	62500000	-0.0909090909090909	Prostate	Loss
chr18	chr1:145000000-150000000	18q	62500000	0.018181818181818177	Prostate	Gain
chr18	chr1:115000000-120000000	18q	67500000	-0.24731182795698928	Bladder	Loss
chr18	chr1:115000000-120000000	18q	67500000	0	Bladder	Gain
chr18	chr1:115000000-120000000	18q	67500000	-0.045977011494252894	RCC	Loss
chr18	chr1:115000000-120000000	18q	67500000	0.06896551724137931	RCC	Gain
